,name,category,star,star_count,review,address,lat,lng
251,본도시락 남부터미널점,도시락,0.0,0건,3,서울 서초구 서초중앙로 42 블루핀 타워 105호,37.4858656509843,127.016257753357
252,브로드커피,커피전문점,5.0,1건,1,서울 서초구 서초중앙로 39 1층,37.4852789881319,127.015712528164
253,pH6.5플라워,테마카페,0.0,0건,1,서울 서초구 사임당로14길 7,37.4888420176392,127.017675087454
254,라이언위스키 교대2호점,술집,0.0,0건,0,서울 서초구 반포대로14길 58 1층 102호,37.4861893857813,127.01413665284
255,커피스타카토,커피전문점,0.0,0건,0,서울 서초구 서초중앙로8길 129,37.4874786725519,127.022607703477
256,라크레모사,아이스크림,3.0,2건,5,서울 서초구 효령로 341,37.4866397139995,127.021314501192
257,충무식당,한식뷔페,0.0,0건,1,서울 서초구 효령로 304 국제전자센터 지하1층 B5호,37.4847315992014,127.017803806463
258,애견호텔,애견카페,0.0,0건,0,서울 서초구 효령로57길 4,37.4854189072992,127.017065185618
259,피자헤븐 서초점,피자,0.0,0건,3,서울 서초구 사임당로 105,37.4905455065109,127.021239172023
260,서해수산,회,3.0,1건,1,서울 서초구 반포대로12길 51,37.4853037924927,127.014071585247
261,먹마포차,실내포장마차,2.5,2건,1,서울 서초구 효령로 318,37.485472557821,127.019152201767
262,바빈스커피 서초점,커피전문점,5.0,1건,0,서울 서초구 효령로68길 67 태담빌딩 지하 1층,37.4853601014751,127.021317868884
263,한국찹쌀순대,순대,4.5,2건,1,서울 서초구 반포대로14길 71,37.4869095170024,127.01450471794
264,우리들손칼국수,국수,4.5,2건,2,서울 서초구 효령로 304 국제전자센터 11층,37.4847315992014,127.017803806463
265,시크릿바,술집,0.0,0건,0,서울 서초구 서초대로50길 76,37.4898121370017,127.013551723943
266,보네르67,카페,0.0,0건,3,서울 서초구 효령로68길 67,37.4853601014751,127.021317868884
267,배달삼겹돼지되지 서초점,삼겹살,0.0,0건,1,서울 서초구 사임당로12길 17,37.4882555354808,127.01717358841
268,서초손칼국시보쌈 서초점,"족발,보쌈",5.0,1건,1,서울 서초구 효령로 305,37.4855294785836,127.017560221616
269,꼬꼬막 서초점,한식,2.0,1건,4,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
270,서초정육식당,"육류,고기",0.0,0건,1,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
271,명동할머니국수 남부터미널점,국수,3.6,5건,3,서울 서초구 서초중앙로 26 레미안서초유니빌 105,37.4846872089607,127.016991752076
272,멜슨하우스,카페,0.0,0건,0,서울 서초구 효령로61길 14-5,37.4866311248774,127.019394013905
273,나래종합한식분식,한식,0.0,0건,2,서울 서초구 서초중앙로 40-6,37.4856590222065,127.016456934397
274,앤티앤스프레즐 남부터미널점,"제과,베이커리",5.0,1건,0,서울 서초구 효령로 292 1층 107호,37.4835466074664,127.015110886678
275,삼첩분식,분식,0.0,0건,0,서울 서초구 서초대로50길 75 2층,37.4898649017233,127.013847762095
276,게장부페,뷔페,0.0,0건,0,서울 서초구 서초중앙로8길 13,37.486745765636,127.016186144862
277,블로엠 서초점,테마카페,0.0,0건,2,서울 서초구 사임당로 66 1층,37.4889994957009,127.017187101343
278,페이드,카페,0.0,0건,0,서울 서초구 반포대로12길 49 1층,37.4852911888735,127.013983164141
279,방배족발 서초점,"족발,보쌈",0.0,0건,0,서울 서초구 효령로53길 18 석탑오피스텔 108호,37.4855048196074,127.013969183554
280,사랑이네김밥,분식,1.0,1건,0,서울 서초구 효령로 314,37.4853058757741,127.018559459555
281,화평냉면지짐이,"호프,요리주점",4.0,3건,1,서울 서초구 효령로 307,37.4855962923795,127.01783408772
282,인정국물떡볶이,떡볶이,0.0,0건,0,서울 서초구 효령로55길 57,37.4872629612234,127.013932649965
283,감나무참숯갈비 서초본점,갈비,5.0,1건,2,서울 서초구 서초중앙로 58,37.4871437304777,127.015593855751
284,우아베이크,"제과,베이커리",0.0,0건,1,서울 서초구 사임당로18길 18 1층,37.4888090991767,127.019038737028
285,바메디컬팀,칵테일바,0.0,0건,0,서울 서초구 서초대로50길 67,37.4902546011258,127.013731253787
286,우리동네청년어부서초점,일식,0.0,0건,1,서울 서초구 남부순환로339길 53,37.4853736750311,127.021492675202
287,사랑하는카페,커피전문점,0.0,0건,1,서울 서초구 사임당로 102-5,37.4901825860377,127.021209217513
288,해오름떡방,"떡,한과",0.0,0건,2,서울 서초구 사임당로 105,37.4905455065109,127.021239172023
289,라돌체비타바,술집,0.0,0건,2,서울 서초구 서초중앙로 95,37.4903747692098,127.013955956023
290,막창인생,"곱창,막창",0.0,0건,0,서울 서초구 서초중앙로 99,37.4906233610491,127.013923323459
291,정겨운오뎅집,오뎅바,1.0,2건,0,서울 서초구 서초대로50길 75,37.4898649017233,127.013847762095
292,카페ASAP,카페,5.0,1건,0,서울 서초구 서초중앙로8길 111,37.4872245855266,127.021660549587
293,우리집,한식,0.0,0건,1,서울 서초구 서초중앙로8길 106,37.4868997244394,127.021427871072
294,경성찹쌀꽈배기,"제과,베이커리",0.0,0건,0,서울 서초구 서초중앙로 45 1층,37.4857832271806,127.015448732619
295,낭만쭈꾸미,"해물,생선",0.0,0건,0,서울 서초구 효령로55길 57,37.4872629612234,127.013932649965
296,옛집큰손,한식,4.0,2건,1,서울 서초구 효령로68길 110,37.4852738320271,127.018924772458
297,카페녹색광선,카페,0.0,0건,1,서울 서초구 서초중앙로 63-6 1층,37.4875648387701,127.014352425107
298,끌레르,카페,5.0,1건,0,서울 서초구 효령로68길 32,37.4860772047712,127.02281442288
299,뮤직샤워,칵테일바,5.0,1건,0,서울 서초구 서초대로50길 94,37.4890335646337,127.013652331411
300,단풍애김밥 남부터미널점,분식,5.0,2건,2,서울 서초구 효령로68길 74,37.4856869986451,127.020747985774
301,매화,중화요리,2.5,6건,5,서울 서초구 남부순환로339길 53,37.4853736750311,127.021492675202
302,치킨뱅이 남부터미널점,"호프,요리주점",3.0,2건,1,"서울 서초구 효령로55길 28 브이샤르망 1층 111,112호",37.4861327609484,127.01447946651
303,그린쿡한식뷔페&호프,"호프,요리주점",0.0,0건,1,서울 서초구 서초중앙로 42,37.4858656509843,127.016257753357
304,비어뱅크,"호프,요리주점",3.7,3건,0,서울 서초구 반포대로24길 96,37.4888282723171,127.014017292973
305,소담 교대점,한식,0.0,0건,2,서울 서초구 사임당로8길 4,37.4883932032357,127.015249245506
306,S바,술집,0.0,0건,0,서울 서초구 서초대로50길 62-6,37.4905962309481,127.013224172968
307,명인만두 남부터미널점,분식,1.7,4건,0,서울 서초구 효령로55길 28 105호,37.4861327609484,127.01447946651
308,뜨레봉뺑,"제과,베이커리",5.0,3건,0,서울 서초구 효령로68길 59,37.485318474744,127.02181230117
309,해누리참치,참치회,0.0,0건,0,서울 서초구 서초대로46길 106,37.4900047429788,127.013806176476
310,그릴드치즈,샌드위치,0.0,0건,0,서울 서초구 서초중앙로 50 신현빌딩 1층,37.4863900179681,127.015738653675
311,와플마스터 교대점,패스트푸드,0.0,0건,0,서울 서초구 서초중앙로 91,37.4898645152162,127.014068709282
312,착형,카페,3.5,2건,3,서울 서초구 효령로 304 국제전자센터 지하1층 1024호,37.4847315992014,127.017803806463
313,하늘감동족발보쌈,"족발,보쌈",0.0,0건,0,서울 서초구 서초대로46길 106 2층,37.4900047429788,127.013806176476
314,아사칸 교대점,"호프,요리주점",2.0,1건,1,서울 서초구 서초대로46길 99,37.4901744397779,127.01348530141
315,유황오리,오리,0.0,0건,0,서울 서초구 서초중앙로8길 143,37.487689094807,127.023344650975
316,강구항을지로골뱅이,"호프,요리주점",2.5,4건,1,서울 서초구 효령로 303,37.4854765326893,127.017334073774
317,센트로커피,카페,0.0,0건,2,서울 서초구 효령로55길 39 1층,37.486578275487,127.014014385044
318,금잔디샵,"떡,한과",0.0,0건,0,서울 서초구 효령로68길 84,37.4855576929787,127.020292399663
319,피아노,양식,0.0,0건,0,서울 서초구 서초대로50길 79,37.4897435302428,127.0138967008
320,맥주창고 서초점,"호프,요리주점",3.0,1건,0,서울 서초구 서초대로50길 82 2층,37.489595083163,127.013561182941
321,정선할매곤드레밥 교대점,한식,0.0,0건,1,서울 서초구 사임당로 26,37.4876445587152,127.012960084157
322,다솜채,카페,0.0,0건,0,서울 서초구 서초중앙로 96 서울교대 제2미술관 1층,37.4907404857731,127.015424537648
323,크림앤토마토,분식,4.6,5건,11,서울 서초구 효령로 304,37.4847315992014,127.017803806463
324,클럽1d1m,카페,0.0,0건,2,서울 서초구 서초중앙로6길 29,37.4866574263629,127.01711273039
325,삼미감자탕,감자탕,0.0,0건,0,서울 서초구 서초중앙로5길 10-8,37.4858654442726,127.015099594605
326,서초꽈배기,"제과,베이커리",0.0,0건,3,서울 서초구 효령로57길 4,37.4854189072992,127.017065185618
327,밀라노,술집,1.0,1건,0,서울 서초구 반포대로12길 29,37.4852490619679,127.012834278618
328,황정원꼼장어닭발 서초본점,장어,0.0,0건,0,서울 서초구 서초중앙로 83,37.4891321589395,127.014212401086
329,이조,한식,4.0,2건,3,서울 서초구 효령로 304,37.4847315992014,127.017803806463
330,짱이야산곰장어,장어,0.0,0건,0,서울 서초구 사임당로 39,37.4884189352008,127.014095010132
331,정원레스토랑,양식,0.0,0건,0,서울 서초구 서초대로50길 82,37.489595083163,127.013561182941
332,커피킹,카페,5.0,2건,0,서울 서초구 사임당로8길 4,37.4883932032357,127.015249245506
333,명동칼국수,국수,3.0,2건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
334,오즈룸,"제과,베이커리",0.0,0건,0,서울 서초구 효령로66길 2 동원빌딩 1층,37.4864632029303,127.022309912375
335,A1,칵테일바,0.0,0건,0,서울 서초구 서초대로50길 104,37.4885454809991,127.013718729127
336,남부족발,"족발,보쌈",0.0,0건,1,서울 서초구 효령로 305 1층 106호,37.4855294785836,127.017560221616
337,류,일본식주점,0.0,0건,9,서울 서초구 서초중앙로8길 12,37.4865382572739,127.016231214753
338,로빈스베이커리 남부터미널점,"제과,베이커리",0.0,0건,5,서울 서초구 효령로68길 74 이마트에브리데이 1층,37.4856869986451,127.020747985774
339,마마푸드,한식,0.0,0건,0,서울 서초구 반포대로14길 54,37.4859413703336,127.013865581091
340,홍연자명품김밥,분식,3.0,1건,0,서울 서초구 효령로68길 74,37.4856869986451,127.020747985774
341,초록다방,다방,0.0,0건,0,서울 서초구 사임당로 105,37.4905455065109,127.021239172023
342,카페아리코,카페,0.0,0건,0,서울 서초구 효령로 304 지하 1층 26호,37.4847315992014,127.017803806463
343,삿갓촌,"육류,고기",0.0,0건,0,서울 서초구 서초중앙로8길 143,37.487689094807,127.023344650975
344,자매곱창,"곱창,막창",0.0,0건,0,서울 서초구 반포대로24길 96,37.4888282723171,127.014017292973
345,뜨락,분식,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
346,올리브나무,카페,0.0,1건,0,서울 서초구 효령로70길 36-27,37.484815770818,127.023840006782
347,오대양참치,참치회,0.0,0건,0,서울 서초구 사임당로 39,37.4884189352008,127.014095010132
348,카페다임,커피전문점,0.0,0건,1,서울 서초구 서리풀3길 24 103호,37.4878630919288,127.018141728295
349,도시락나라,도시락,0.0,0건,0,서울 서초구 사임당로12길 11,37.4885004371308,127.017120500502
350,두리두리식당분식,분식,3.0,1건,0,서울 서초구 사임당로 113,37.4907824166955,127.022030429923
351,명동치킨,치킨,4.0,1건,1,서울 서초구 서초중앙로 45,37.4857832271806,127.015448732619
352,마치래빗,패밀리레스토랑,0.0,0건,0,서울 서초구 사임당로 31,37.4882347498646,127.013488684094
353,소소한펍,술집,5.0,1건,0,서울 서초구 사임당로 38,37.4880750904502,127.014262743844
354,지오,카페,0.0,0건,0,서울 서초구 서초중앙로 72,37.4881216800977,127.014931006517
355,전주성,중화요리,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
356,더브라운베이커리 서초사무소,"제과,베이커리",0.0,0건,0,서울 서초구 효령로 305,37.4855294785836,127.017560221616
357,나인아울스,카페,5.0,1건,1,서울 서초구 효령로68길 104,37.4853400090711,127.019216390281
358,봄cafe2019,카페,0.0,0건,0,서울 서초구 서초중앙로 50,37.4863900179681,127.015738653675
359,연,술집,0.0,0건,0,서울 서초구 서초대로46길 97,37.490174728018,127.013327222883
360,카페인하비토모,카페,0.0,0건,1,서울 서초구 효령로 304 국제전자센터 9층 9070호,37.4847315992014,127.017803806463
361,밀크커피,카페,0.0,0건,0,서울 서초구 효령로55길 39,37.486578275487,127.014014385044
362,장어와 어부,장어,0.0,0건,0,서울 서초구 서초대로50길 62-6,37.4905962309481,127.013224172968
363,애크메아샤브샤브,샤브샤브,0.0,0건,0,서울 서초구 서초대로50길 62-6,37.4905962309481,127.013224172968
364,무교족발,한정식,0.0,0건,1,서울 서초구 사임당로 94,37.4898291373489,127.020083010782
365,카페일레븐,커피전문점,0.0,0건,0,서울 서초구 반포대로14길 42 1층,37.4858456414219,127.013448002236
366,모모랑,카페,0.0,0건,0,서울 서초구 효령로 359,37.4873664708336,127.023207622119
367,퓨어바,술집,0.0,0건,0,서울 서초구 서초대로46길 100 지하1층,37.4899808098296,127.013515118273
368,물끄러미카페,카페,0.0,0건,0,서울 서초구 효령로67길 71-11,37.4898250478065,127.022288071182
369,하타다,커피전문점,4.5,2건,0,서울 서초구 효령로 314 서광빌딩1층 108호,37.4853058757741,127.018559459555
370,상록,술집,0.0,0건,0,서울 서초구 사임당로 86,37.4895276711862,127.019479115821
371,에스에스,와인바,0.0,0건,0,서울 서초구 서초대로50길 62-6 삼아빌딩 지하1층,37.4905962309481,127.013224172968
372,가미,"해물,생선",0.0,0건,1,서울 서초구 사임당로 105,37.4905455065109,127.021239172023
373,홈푸드,한식,5.0,1건,0,서울 서초구 효령로68길 110,37.4852738320271,127.018924772458
374,자매가정식백반집,한식,0.0,0건,0,서울 서초구 효령로68길 110,37.4852738320271,127.018924772458
375,드렁크829,술집,0.0,0건,1,서울 서초구 효령로55길 15,37.4854603723598,127.01420017259
376,통닭가 서초점,치킨,0.0,0건,1,서울 서초구 효령로57길 4 101호,37.4854189072992,127.017065185618
377,춘원산오리,오리,0.0,0건,0,서울 서초구 효령로57길 4,37.4854189072992,127.017065185618
378,커피쿠,커피전문점,0.0,1건,0,서울 서초구 서초중앙로 87,37.4896221390159,127.014111745008
379,블링블링 서초1호점,아이스크림,0.0,0건,0,서울 서초구 남부순환로339길 60,37.4856632268725,127.021669144238
380,콩사랑,한식,1.0,3건,2,서울 서초구 반포대로14길 71,37.4869095170024,127.01450471794
381,이리오리,한식,0.0,0건,0,서울 서초구 효령로 305,37.4855294785836,127.017560221616
382,둘둘치킨 교대점,치킨,0.0,0건,0,서울 서초구 사임당로 85 1층,37.4898853490328,127.019062868873
383,모짜르트클럽,카페,0.0,0건,0,서울 서초구 효령로 358,37.4867000659724,127.023305560354
384,콩이몽이카페,카페,0.0,0건,0,서울 서초구 서리풀길 4 지층,37.4868251726491,127.021140991807
385,뉴욕핫도그앤커피 양재남부터미널점,패스트푸드,0.0,0건,0,서울 서초구 효령로 292 양재 남부터미널 JR글로벌아앤씨,37.4835466074664,127.015110886678
386,페이드커피바,와인바,0.0,0건,0,서울 서초구 반포대로12길 49,37.4852911888735,127.013983164141
387,바른고기파는사람들 서초점,"육류,고기",0.0,0건,0,서울 서초구 효령로68길 82,37.4855376619701,127.020458377799
388,커피콩36.5도씨,커피전문점,0.0,0건,0,서울 서초구 서초중앙로 26 래미안 서초유니빌 107호,37.4846872089607,127.016991752076
389,살몬드비프,"스테이크,립",1.5,2건,0,서울 서초구 사임당로 26 1층,37.4876445587152,127.012960084157
390,옹심이네,한식,0.0,0건,1,서울 서초구 효령로 304,37.4847315992014,127.017803806463
391,나트랑,동남아음식,0.0,0건,0,서울 서초구 서초중앙로 42 1층,37.4858656509843,127.016257753357
392,한방숯불바베큐,치킨,0.0,0건,0,서울 서초구 효령로 305,37.4855294785836,127.017560221616
393,카페늘,커피전문점,0.0,0건,1,서울 서초구 사임당로 101 1층 1호,37.4904083624175,127.020793051696
394,우이령,한식,0.0,0건,0,서울 서초구 서초중앙로5길 10-8,37.4858654442726,127.015099594605
395,한가람,"찌개,전골",0.0,0건,4,서울 서초구 효령로 304 국제전자센터 11층,37.4847315992014,127.017803806463
396,SM카페,"호프,요리주점",0.0,0건,0,서울 서초구 효령로53길 14,37.4852731799223,127.013888071085
397,카페티타임,카페,0.0,0건,0,서울 서초구 반포대로12길 29,37.4852490619679,127.012834278618
398,제이스비스트로,이탈리안,0.0,0건,0,서울 서초구 서초중앙로5길 10-8,37.4858654442726,127.015099594605
399,내추럴커피 서초점,커피전문점,0.0,0건,0,서울 서초구 반포대로14길 42,37.4858456414219,127.013448002236
400,사랑채,한식,0.0,0건,0,서울 서초구 서초중앙로 69,37.4878376687184,127.014313467711
401,고향밥상,한식,1.0,1건,1,서울 서초구 남부순환로339길 60,37.4856632268725,127.021669144238
402,더브라이언스,카페,5.0,1건,28,서울 서초구 서초중앙로 58 피앤디 솔로빌 지하1층 B101호,37.4871437304777,127.015593855751
403,오뎅사께 서초점,오뎅바,0.0,0건,0,서울 서초구 효령로55길 28 브이샤르망106호,37.4861327609484,127.01447946651
404,퓨전포차,실내포장마차,0.0,0건,0,서울 서초구 효령로68길 66,37.4855833562834,127.021401150283
405,족삼리,한식,0.0,0건,0,서울 서초구 효령로55길 57,37.4872629612234,127.013932649965
406,위스키글렌,술집,0.0,0건,0,서울 서초구 사임당로 38 1층 101호,37.4880750904502,127.014262743844
407,뷔폐식백반,한식,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
408,소딜리셔스 서울교대점,커피전문점,0.0,0건,0,서울 서초구 서초중앙로 87,37.4896221390159,127.014111745008
409,수도시락,도시락,0.0,0건,0,서울 서초구 효령로57길 9,37.4856567467197,127.01662099556
410,큰집식당,한식,0.0,0건,0,서울 서초구 서초동 1577-11,37.4897671130809,127.014095602672
411,클로리스홀,뷔페,2.0,1건,0,서울 서초구 서초중앙로 26,37.4846872089607,127.016991752076
412,서초동 그집,실내포장마차,0.0,0건,0,서울 서초구 효령로53길 18 1층,37.4855048196074,127.013969183554
413,지유명차 교대점,전통찻집,0.0,0건,3,서울 서초구 서초중앙로12길 38 1층 101호,37.4879666875693,127.017068478883
414,하림,"육류,고기",0.0,0건,0,서울 서초구 효령로53길 21 신성B동 오피스텔 305호,37.485501901176,127.013496898963
415,비엠티엘,양식,0.0,0건,0,서울 서초구 서초대로50길 67,37.4902546011258,127.013731253787
416,회무로,회,0.0,0건,0,서울 서초구 효령로68길 110,37.4852738320271,127.018924772458
417,맛고을,한식,5.0,3건,1,서울 서초구 서초중앙로6길 7,37.4861980516193,127.016121351333
418,꼬꾸이 서일점,치킨,0.0,0건,1,서울 서초구 남부순환로339길 47-1 1층 102호,37.4848865537235,127.021690628752
419,큰이모네,한식,0.0,0건,0,서울 서초구 서초대로64길 110,37.4908487928909,127.022180387956
420,열라쭈꾸미 서초점,"해물,생선",0.0,0건,0,서울 서초구 효령로68길 66,37.4855833562834,127.021401150283
421,소소야마켓,간식,0.0,0건,0,서울 서초구 사임당로8길 10 제일빌딩 1층,37.4880847799566,127.015313181369
422,시애틀,피자,0.0,0건,0,서울 서초구 반포대로14길 54,37.4859413703336,127.013865581091
423,정우푸드,음식점,0.0,0건,0,서울 서초구 효령로 359 송남빌딩 302,37.4873664708336,127.023207622119
424,교대애니메클럽,카페,0.0,0건,3,서울 서초구 서초중앙로 101,37.4907529289,127.013898131633
425,빵이야기,"제과,베이커리",0.0,0건,0,서울 서초구 사임당로14길 15,37.4885650246813,127.017829139844
426,커피볶는집시다모 교대점,카페,3.0,3건,0,서울 서초구 사임당로 66,37.4889994957009,127.017187101343
427,카페미소,카페,0.0,0건,0,서울 서초구 반포대로24길 75,37.4889469560155,127.013047601483
428,카페더머그,커피전문점,1.0,1건,0,서울 서초구 반포대로12길 37 1층,37.4853937117376,127.013305908324
429,안동장,중화요리,0.0,0건,0,서울 서초구 사임당로 31,37.4882347498646,127.013488684094
430,휴,카페,0.0,0건,0,서울 서초구 서초중앙로5길 10-8,37.4858654442726,127.015099594605
431,유벤타 교대점,"호프,요리주점",0.0,0건,2,서울 서초구 반포대로24길 76,37.4886782741364,127.013059766586
432,교대한분식,분식,0.0,0건,0,서울 서초구 사임당로10길 1,37.4886496230808,127.015983816637
433,카페마메,카페,0.0,0건,0,서울 서초구 효령로 307,37.4855962923795,127.01783408772
434,몽돌바당,일식,0.0,0건,0,서울 서초구 서초동 1603-3,37.4860814151729,127.016454878747
435,이자카야쇼부 교대점,"호프,요리주점",0.0,0건,0,서울 서초구 서초대로50길 59 지하1층,37.4906083363664,127.013734145426
436,백운목장,한식,0.0,0건,0,서울 서초구 서리풀길 29-7,37.488891066764,127.019734834422
437,더볼코리아,치킨,0.0,0건,0,서울 서초구 반포대로24길 96,37.4888282723171,127.014017292973
438,맥스패트,양식,0.0,0건,0,서울 서초구 사임당로 93,37.4901850331775,127.02009588352
439,카페인 세종&세종부동산,카페,0.0,0건,0,서울 서초구 반포대로14길 71,37.4869095170024,127.01450471794
440,백년불고기,한식,0.0,0건,0,서울 서초구 효령로55길 22,37.4857996317481,127.014693666479
441,전문가,한식,0.0,0건,0,서울 서초구 반포대로12길 30,37.4848247687891,127.012910639156
442,맛있는뷔페,뷔페,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
443,밀밭,국밥,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
444,대청마루,한식,0.0,0건,0,서울 서초구 사임당로 28,37.4877514833018,127.01318658415
445,코바 서초점,한식,0.0,0건,0,서울 서초구 효령로 316-1,37.4854201490875,127.018966531325
446,맨발의 청춘,음식점,0.0,0건,0,서울 서초구 효령로53길 18 석탑오피스텔 115,37.4855048196074,127.013969183554
447,오래오래,"호프,요리주점",5.0,3건,1,서울 서초구 서초대로50길 93 동명빌딩 지하1층,37.4890669600581,127.013926200625
448,화과방 서울영업소,간식,0.0,0건,0,서울 서초구 남부순환로333길 56,37.4846317175855,127.021858571824
449,(주)씨에스종합개발,커피전문점,0.0,0건,0,서울 서초구 서초중앙로 69,37.4878376687184,127.014313467711
450,다미,한식,0.0,0건,0,서울 서초구 서초중앙로 69,37.4878376687184,127.014313467711
451,주글래포차,실내포장마차,0.0,0건,0,서울 서초구 서초대로50길 76,37.4898121370017,127.013551723943
452,보네스뻬 남부터미널점,"제과,베이커리",0.0,0건,0,서울 서초구 효령로 304 전자센타1층,37.4847315992014,127.017803806463
453,맛짱,분식,0.0,0건,0,서울 서초구 사임당로 105,37.4905455065109,127.021239172023
454,원스(ONE'S),카페,5.0,1건,0,서울 서초구 사임당로 101,37.4904083624175,127.020793051696
455,이오포장마차,실내포장마차,0.0,0건,0,서울 서초구 효령로53길 45 1층,37.4865276721133,127.012932415371
456,프로보노,한식,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
457,홍C,"호프,요리주점",0.0,0건,0,서울 서초구 효령로 279,37.4849415024327,127.014765522044
458,비바체,술집,0.0,0건,0,서울 서초구 사임당로8길 4,37.4883932032357,127.015249245506
459,범수사,일식집,0.0,0건,0,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
460,아이콘,술집,0.0,0건,0,서울 서초구 효령로 307,37.4855962923795,127.01783408772
461,파티데이즈,해산물,0.0,0건,0,서울 서초구 서초중앙로2길 74,37.4848862103015,127.02109928911
462,오키드,술집,0.0,0건,0,서울 서초구 사임당로 25,37.4880009230794,127.012816092593
463,구띠에델리,카페,0.0,0건,0,서울 서초구 효령로 304 국제전자센터 11층,37.4847315992014,127.017803806463
464,드리옹 17,퓨전한식,0.0,0건,1,서울 서초구 남부순환로339길 60,37.4856632268725,127.021669144238
465,딱밥,퓨전한식,0.0,0건,0,서울 서초구 효령로 305 지하1층3호,37.4855294785836,127.017560221616
466,직화락,도시락,0.0,0건,0,서울 서초구 서초동 1626-5 서일빌딩 402호,37.4887874748714,127.016653575699
467,하동녹차앤LS,전통찻집,0.0,0건,0,서울 서초구 서초중앙로 68,37.4878304573821,127.015064485727
468,아이비,카페,0.0,0건,0,서울 서초구 서초중앙로5길 10-8,37.4858654442726,127.015099594605
469,담미온 서초점,국밥,0.0,0건,0,서울 서초구 서초중앙로 54 1층,37.4867563056226,127.015528307892
470,1992꿀꽈배기 서초점,"제과,베이커리",0.0,0건,1,서울 서초구 반포대로14길 58 1층 105호,37.4861893857813,127.01413665284
471,맛나스넥,분식,0.0,0건,0,서울 서초구 사임당로 58 제일빌딩,37.4886519231458,127.016295331893
472,바지락,"호프,요리주점",0.0,0건,0,서울 서초구 서리풀길 4,37.4868251726491,127.021140991807
473,카페박마담,카페,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
474,미담,한식,0.0,0건,0,서울 서초구 반포대로18길 56,37.4871206635658,127.013399949812
475,치킨톡,치킨,0.0,0건,0,서울 서초구 효령로 305,37.4855294785836,127.017560221616
476,오케이해물떡집,"해물,생선",0.0,0건,0,서울 서초구 서초중앙로8길 70 브이샤르망 109호,37.4870046261298,127.01918956678
477,곳간하임,한식,0.0,0건,0,서울 서초구 사임당로8길 4 1층,37.4883932032357,127.015249245506
478,개성장터 서초점,갈비,0.0,0건,0,서울 서초구 서초대로50길 62-9,37.4903603599353,127.013109586323
479,신촌떡볶이,떡볶이,0.0,0건,0,서울 서초구 서초대로50길 105,37.4886386932269,127.014076507534
480,수제돈까스오카,양식,1.0,2건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
481,화로牛가네,"육류,고기",0.0,0건,0,서울 서초구 서초대로50길 104,37.4885454809991,127.013718729127
482,더까페,카페,0.0,0건,0,서울 서초구 사임당로 27,37.4881098155374,127.013174322322
483,하이들 서초본점,분식,2.0,1건,0,서울 서초구 서초중앙로8길 17,37.4867883623402,127.01633857201
484,탑비어 교대본점,"호프,요리주점",0.0,0건,0,서울 서초구 서초대로46길 109,37.4902379938396,127.013976397133
485,몽치네,한식,1.0,3건,1,서울 서초구 효령로 304,37.4847315992014,127.017803806463
486,체리홀릭,카페,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
487,통영장어구이,장어,0.0,0건,0,서울 서초구 서초중앙로 54 2층,37.4867563056226,127.015528307892
488,숯불바베큐교대호프,"호프,요리주점",0.0,0건,0,서울 서초구 사임당로 31,37.4882347498646,127.013488684094
489,향도촌,갈비,0.0,0건,0,서울 서초구 사임당로 108,37.4902878178638,127.021737194327
490,잭슨비빔밥,한식,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
491,씨에프푸드테크,음식점,0.0,0건,0,서울 서초구 사임당로14길 15 서광빌딩 1 2층,37.4885650246813,127.017829139844
492,씨피플랜(CPPLAN) 돼지토마토,한식,0.0,0건,0,서울 서초구 서초중앙로8길 26,37.486771693572,127.016978429679
493,맘마오갈비,갈비,0.0,0건,0,서울 서초구 효령로55길 27,37.4860159449826,127.014109144504
494,케이제이에이치푸드,음식점,0.0,0건,0,서울 서초구 서초중앙로 26 래미안서초유니빌 102호 202호,37.4846872089607,127.016991752076
495,남초원,"육류,고기",0.0,0건,0,서울 서초구 서리풀2길 30,37.4876246428242,127.022571225546
496,수부찌,한식,0.0,0건,0,서울 서초구 효령로 304,37.4847315992014,127.017803806463
497,천년식향,한식,0.0,0건,0,서울 서초구 효령로 316-1,37.4854201490875,127.018966531325
498,크래버 대게나라 서초점,"게,대게",4.8,166건,101,서울 서초구 반포대로 68,37.4866959229668,127.010814651461
