name,category,address,score,eval_cnt,review_cnt,lat,lng,distance,ZMS
크래프트아일랜드 강남역점,"호프,요리주점",서초동 1317-32,4.8,173,292,37.4984782,127.0255967,1401.4505831593167,100.0
크래버 대게나라 서초점,"게,대게",서초동 1582-16,4.8,166,101,37.4866596,127.0108028,870.1790204306703,98.6
미즈컨테이너 강남웨스트점,양식,서초동 1316-29,3.4,603,354,37.4982696,127.0252148,1369.1627230494332,88.51
영동족발 3호점,"족발,보쌈",양재동 1-8,3.5,410,105,37.48417999999999,127.0383095,1578.2164826115668,85.02
마키노차야 역삼점,해산물뷔페,역삼동 824-46,3.6,322,210,37.498140299999996,127.0310713,1587.1819763812937,84.38
농민백암왕순대,순대,역삼동 830-9,4.5,84,147,37.49487910000001,127.03147870000001,1333.8271720334706,80.85
세광양대창 교대본점 본관,"곱창,막창",서초동 1571-19,4.7,63,151,37.491969899999994,127.0125692,938.1724961192892,79.05
유타로 강남점,일본식라면,서초동 1330-6,3.8,133,138,37.49303010000001,127.02839159999999,996.2611301065933,75.52
프리모바치오바치 강남점,이탈리안,역삼동 816-3,3.4,220,316,37.4997597,127.02714409999999,1581.6134431931075,75.05
장꼬방,"찌개,전골",서초동 1438-8,3.2,299,124,37.486853,127.0236479,266.30771305137864,74.12
갓덴스시 강남점,"초밥,롤",역삼동 822-4,3.5,177,218,37.4987872,127.02897859999999,1550.9867500179273,73.96
백년옥 본관,두부전문점,서초동 1450-6,3.3,232,329,37.4811511,127.01376880000001,850.6106061775723,73.65
임병주산동손칼국수,국수,서초2동 1365,3.3,216,361,37.48453370000001,127.02998970000002,851.4259603016177,72.78
요멘야고에몬 강남점,퓨전일식,서초동 1317-13,3.3,207,770,37.498416799999994,127.02634950000001,1417.0924951656484,72.68
딘타이펑 강남점,중화요리,서초동 1317-31,3.4,181,235,37.4985126,127.0257229,1408.575986468607,72.28
아이해브어드림,"호프,요리주점",역삼동 819-5,3.3,200,210,37.499233600000004,127.0292477,1605.9511306025595,71.47
크라이치즈버거 양재역점,햄버거,서초동 1358-8,4.2,63,153,37.487231799999996,127.0319054,995.2953472619532,70.96
을밀대 강남점,냉면,역삼동 826-37,3.4,158,205,37.495332299999994,127.03037250000001,1303.3870354971775,70.4
봉피양 서초점,한식,서초동 1330,3.4,163,59,37.4939235,127.02789950000002,1043.7359112227268,70.08
우작설렁탕,설렁탕,서초동 1621-5,3.7,106,57,37.486157,127.0161081,403.6778693906185,69.81
라그릴리아 SPC스퀘어점,이탈리안,역삼동 831-23,3.7,101,186,37.4943377,127.02984369999999,1189.9663550966384,69.8
탐라도야지,"육류,고기",서초3동 1566-8,4.0,70,220,37.489555100000004,127.01354520000001,714.1106084248872,69.58
진도집,"해물,생선",서초동 1694-14,4.6,41,86,37.494845399999996,127.0139981,1098.7795990859356,69.38
이여곰탕,곰탕,서초동 1555-9,4.3,52,94,37.49179609999999,127.01085379999999,1046.944678235479,69.07
루엘드파리,"제과,베이커리",서초동 1445-13,3.9,72,267,37.4840138,127.0173415,402.7329472790899,68.46
서귀포 오분작전복뚝배기,"굴,전복",서초동 1555-2,3.5,128,29,37.4917862,127.0103281,1085.003851569624,68.36
세광양대창 교대별관,"곱창,막창",서초동 1567-8,4.9,32,29,37.4901348,127.0134732,752.2961730369137,68.36
아쭈,"해물,생선",역삼동 819-2,4.6,38,99,37.499309499999995,127.028826,1596.2708701683148,68.09
들름집,국수,서초동 1330-11,3.7,95,44,37.4929498,127.02892759999999,1022.9252389726712,68.08
샘밭막국수 서초점,국수,서초동 1685-8,3.4,139,70,37.4954141,127.0164028,1060.2843079264644,68.07
구스아일랜드 브루하우스,양식,역삼동 833-1,3.7,88,291,37.4933881,127.0322771,1279.4476692843646,68.07
우동명가 기리야마본진,"돈까스,우동",역삼동 824-11,3.8,82,51,37.4970921,127.03037240000002,1456.5450759582845,67.76
자인뭉티기,"육류,고기",서초동 1363-7,4.1,60,22,37.4851322,127.03211,1021.365821406152,67.44
친친,중화요리,서초동 1574-14,3.9,69,96,37.4923958,127.0136153,903.7342060908935,67.22
교대이층집 본점,"육류,고기",서초동 1571-18,3.6,94,222,37.49204659999999,127.0128023,928.260707130686,67.09
버드나무집 서초본점,"육류,고기",서초2동 1340-5,3.2,169,72,37.489066799999996,127.0311919,971.901486118816,66.67
장인닭갈비 강남점,닭요리,역삼동 820-1,3.4,114,555,37.499566200000004,127.02750619999999,1573.5507022388604,66.64
육전식당 4호점,"육류,고기",역삼동 823-10,3.9,64,233,37.4979875,127.03199609999999,1622.3291068343356,66.59
버터핑거팬케이크 강남점,양식,서초동 1317-1,3.0,219,257,37.4988446,127.0255489,1438.9638289448412,66.44
봉산옥 서초동본점,국수,서초3동 1451-9,3.7,79,146,37.4833062,127.01245149999998,806.7970113975508,66.11
카페마마스 강남역점,카페,서초동 1321-6,3.2,154,143,37.4959396,127.02522590000001,1124.3974502606995,65.91
쿠차라 삼성서초사옥점,"멕시칸,브라질",서초동 1320-10,3.7,76,227,37.4966085,127.0269023,1251.7719241952968,65.81
거북곱창,"곱창,막창",서초동 1565-8,3.3,131,64,37.488994500000004,127.0136386,679.1020696924975,65.32
황재벌,장어,서초동 1360-47,3.5,93,142,37.486088099999996,127.0314328,951.3461638001428,64.91
레프레미스,"제과,베이커리",서초동 1430-1,4.1,48,93,37.4843123,127.02062690000001,243.05995885443556,64.69
교대갈비집,갈비,서초동 1574-6,4.1,48,89,37.492158,127.01318870000001,911.580728947818,64.67
풍국면 강남직영점,국수,역삼동 823-14,4.3,38,295,37.497554,127.03198929999999,1584.2712976172186,64.47
강남곱,"곱창,막창",역삼동 830-31,4.0,49,241,37.4943264,127.0315413,1295.724099331864,64.06
양재닭집,치킨,양재동 1-7,3.1,157,93,37.484274400000004,127.0379522,1545.407156542274,63.92
작은공간,분식,도곡동 950-5,3.7,67,144,37.486795799999996,127.035552,1314.1148671150775,63.72
왓쇼이켄,일본식라면,역삼동 826-37,4.3,38,73,37.495332299999994,127.03037250000001,1303.3870354971775,63.65
붓처스컷 강남점,"스테이크,립",역삼동 826-14,3.9,55,79,37.4950229,127.02978390000001,1243.4373114928653,63.65
더부스 강남점,"호프,요리주점",서초동 1330,3.7,70,41,37.4939235,127.02789950000002,1043.7359112227268,63.62
김영모과자점 서초동성당점,"제과,베이커리",서초동 1635-1,4.0,51,38,37.4937552,127.0213777,809.4248549470036,63.61
길버트버거앤프라이즈 서초점,햄버거,서초동 1545-5,3.8,61,65,37.4879067,127.01026170000002,931.0005552515963,63.51
아카사카,일식,서초동 1327,4.5,33,17,37.4955719,127.02707520000001,1156.7542018361114,63.18
서관면옥,냉면,서초동 1675-5,3.9,51,233,37.493953499999996,127.0172588,881.7450911905032,63.13
블루밍가든 강남점,이탈리안,역삼동 826-14,3.9,53,74,37.4950229,127.02978390000001,1243.4373114928653,63.05
산들해 양재동점,한정식,양재동 24,3.3,111,32,37.482717,127.03492150000001,1326.4911508760745,62.79
서초남순남순대국 본점,순대,도곡동 945-2,3.4,95,39,37.4891429,127.0334412,1165.1658873764065,62.67
뽕사부 교대점,중화요리,서초동 1572-2,4.1,42,78,37.4925788,127.01136029999999,1063.4147399171786,62.45
교대곱창,"곱창,막창",서초동 1578-3,3.0,159,161,37.488640000000004,127.01423799999999,614.8920347060223,62.41
창고43 강남점,"육류,고기",역삼동 826-20,3.7,61,118,37.49526760000001,127.02940420000002,1243.2480893752488,62.25
3대삼계장인,삼계탕,서초동 1557-17,4.1,38,723,37.4913044,127.01154220000001,966.034991750866,62.15
프릳츠 양재점,카페,서초동 1363-10,3.6,64,481,37.485331099999996,127.03218319999999,1024.7171616089354,62.14
소들녘 서초점,갈비,서초동 1485-5,4.3,33,110,37.4833081,127.0096598,1033.6307502993498,61.52
로리스더프라임립,"스테이크,립",서초동 1317-28,3.6,63,198,37.4980823,127.0257748,1364.7862717448634,61.4
소호정 강남점,국수,서초동 1327-2,3.5,75,39,37.4957685,127.0275363,1195.9750984541565,61.22
버블티웍스,카페,역삼동 825-20,4.3,33,50,37.497717200000004,127.02914740000001,1454.8638585586655,61.06
나인로드피제리아 서울서초점,피자,서초동 1316-30,3.4,74,266,37.49841139999999,127.02503659999999,1379.7652414146853,60.47
마녀주방 강남점,이탈리안,역삼동 818-14,3.3,80,678,37.4994466,127.02808459999999,1581.7113645285608,60.34
제레미버거,햄버거,도곡동 959-21,4.1,36,87,37.4855581,127.0372527,1467.4934900785086,60.05
미나미,일식,서초동 1668-7,3.2,96,104,37.493301,127.0181087,789.3164574140932,59.81
에머이 강남점,베트남음식,역삼동 826-26,3.6,55,263,37.49645570000001,127.0296885,1363.8473124463044,59.65
호남마을,"육류,고기",역삼동 829-13,3.9,41,98,37.4943071,127.03346850000001,1424.945187398669,59.3
가츠오,"돈까스,우동",서초동 1658-17,4.1,33,176,37.4923644,127.01524979999999,808.4676844362955,59.06
디 안다만,동남아음식,양재동 1-26,3.9,42,29,37.4848385,127.03906090000002,1633.7731065712305,58.96
코치 찰리,테마카페,서초동 1315,5.0,20,1,37.4972188,127.02267830000001,1205.2870447374346,58.94
뉴욕버거엔베이글,햄버거,역삼동 827-37,3.8,43,128,37.49652570000001,127.0310831,1445.1538034065939,58.71
하루엔소쿠 양재역점,"돈까스,우동",도곡동 955-11,4.4,27,25,37.486035799999996,127.03627979999999,1378.8785344888636,58.58
잰부닥,"육류,고기",도곡동 954-13,3.6,53,69,37.48550729999999,127.0351084,1279.3202759225135,58.35
서가앤쿡 서울강남점,양식,서초동 1307-10,2.5,295,85,37.4995693,127.0253676,1511.5676477772704,58.18
낙원타코 강남역점,"멕시칸,브라질",서초동 1316-29,3.4,60,419,37.4982696,127.0252148,1369.1627230494332,57.95
카몽,카페,서초동 1678-4,4.5,23,78,37.495379299999996,127.020229,988.2989175949716,57.71
가온매운갈비찜,갈비,서초동 1579-1,4.3,27,31,37.4882139,127.0127318,725.3299946036482,57.42
시골집,쌈밥,서울 서초구 반포대로10길 7,4.3,27,23,37.4837370520536,127.012245063852,0.803823780204322,57.25
금강수림,"해물,생선",도곡동 953-1,3.9,37,35,37.4852042,127.0344078,1221.2577864847342,57.14
서초고깃간,"육류,고기",서초동 1718-6,4.8,20,4,37.492529299999994,127.00921909999998,1212.1232514188434,57.14
스타벅스 강남삼성타운점,커피전문점,서초동 1327-5,4.0,34,24,37.4955152,127.02774199999999,1181.2802156534449,57.01
나즈드라비 본점,"호프,요리주점",역삼동 817-15,4.2,26,155,37.5002053,127.0279764,1655.128783654027,56.44
영덕집,"해물,생선",서초동 1712-6,4.4,24,18,37.493906700000004,127.01176229999999,1138.1363267061356,56.37
일일향 3호점,중화요리,서초동 1327-2,3.3,61,111,37.4957685,127.0275363,1195.9750984541565,55.79
타이쇼,일본식주점,도곡동 957-1,3.8,36,72,37.485216799999996,127.03518340000001,1289.084869232923,55.74
서진식당,한식,역삼동 824-25,4.4,22,51,37.497514,127.0310602,1530.3251165237484,55.47
주박사 쌀국수,베트남음식,서초동 1363,4.0,30,43,37.485600700000006,127.0316652,975.8762608640704,55.39
고양이부엌 강남점,떡볶이,서초동 1317-3,3.4,51,199,37.4989982,127.02593600000002,1465.7470195993576,55.35
바바인디아 강남역점,인도음식,서초동 1328-11,3.4,51,180,37.49475899999999,127.0285943,1154.75644822209,55.3
밀갸또,"제과,베이커리",서초동 1668-16,3.7,39,51,37.4931039,127.018143,767.4555944880251,55.29
일품헌,샤브샤브,양재동 1-28,3.6,44,31,37.4843745,127.03917539999999,1650.4049690582233,55.27
남도애찬,한식,역삼동 830-27,5.0,15,46,37.4940619,127.03180590000001,1293.801806019861,55.17
나주곰탕 서초본점,곰탕,서초동 1585-18,3.6,43,34,37.4844805,127.01247450000001,756.5318155066136,55.0
대려도,중화요리,역삼동 833,3.8,35,40,37.4932619,127.0322652,1270.2488203651806,54.98
중경마라탕 강남2호점,중식,역삼동 827-23,4.4,21,86,37.4954573,127.0314373,1376.9886970203613,54.97
난랑 서초점,중화요리,서초동 1356-2,3.5,49,18,37.48693460000001,127.02917279999998,752.4103157588681,54.96
강촌원조쭈꾸미 본점,"해물,생선",양재동 13-9,3.3,59,49,37.483262599999996,127.036199,1417.2387986499741,54.88
더플라잉팬 레드,양식,서초동 1317-27,3.1,72,142,37.498155499999996,127.0260136,1379.5376500712805,54.72
훔친대게,"게,대게",서초동 1364-46,4.6,19,15,37.4851049,127.03162979999999,979.9626885519176,54.56
영동족발 본점,"족발,보쌈",양재동 1-4,3.1,71,116,37.4845468,127.0379882,1543.9932698921082,54.44
연타발 강남역점,"곱창,막창",서초동 1317-19,3.9,30,53,37.498019899999996,127.0264033,1377.6445813677883,54.18
조양관,한정식,서초동 1327-29,3.7,34,209,37.4949034,127.0274129,1108.244682811627,54.13
서래갈매기 강남점,"육류,고기",역삼동 817-21,4.5,19,53,37.50009779999999,127.028377,1658.3164599502136,54.12
느린마을양조장 강남점,"호프,요리주점",서초동 1316-28,3.3,53,138,37.498096999999994,127.0252657,1352.1682784068698,54.1
푸주옥,설렁탕,서초4동 1696-8,3.6,41,21,37.4953521,127.01523200000001,1094.9441823966172,54.06
강남불백 강남1호점,"불고기,두루치기",역삼동 827-23,3.8,32,74,37.4954573,127.0314373,1376.9886970203613,54.0
에도주가,일본식주점,역삼1동 827-58,4.4,20,57,37.4968461,127.03180619999999,1513.4584084182225,53.9
스타벅스 강남R점,커피전문점,역삼동 825,3.7,34,138,37.4977735,127.02853600000002,1433.3322683291171,53.89
이심전심 언양불고기 본점,"불고기,두루치기",서초동 1658-12,4.1,25,44,37.493060799999995,127.0150145,883.6861245696472,53.81
청담돈가스,"돈까스,우동",역삼동 826-37,3.6,39,44,37.495332299999994,127.03037250000001,1303.3870354971775,53.78
차돌소풍 서초점,"육류,고기",서초동 1341-9,4.1,25,23,37.4885317,127.0300002,854.3103376130807,53.44
스스루,일본식라면,서초동 1670-1,3.8,31,48,37.4935889,127.0160027,889.2427993334851,53.28
라브리카페,카페,서초동 1559-9,4.4,19,79,37.4903046,127.01190030000001,881.4226567816479,53.2
모범시민카페,커피전문점,서초동 1341-9,4.7,18,0,37.4885317,127.0300002,854.3103376130807,53.09
오설록 티하우스 강남점,카페,서초동 1328-2,3.9,27,98,37.4958799,127.02804259999999,1229.7232412700778,52.93
보슬보슬,분식,역삼동 824-29,3.5,38,201,37.4973823,127.0315957,1547.6251148624274,52.87
서초면옥 서초본점,냉면,서초동 1557-7,3.7,33,46,37.4910504,127.0110163,990.2860809368996,52.82
닌스시,일식집,역삼동 830-41,3.8,30,49,37.495110499999996,127.0325557,1420.5946956175726,52.81
슈토 1호점 니혼슈바,일본식주점,도곡동 947-11,4.4,19,38,37.4873039,127.03487609999999,1257.2544648758424,52.78
담소소사골순대육개장 강남본점,순대,역삼동 830-1,3.4,43,54,37.49519420000001,127.03132990000002,1349.3485292456878,52.33
고양이다락방 강남점,고양이카페,서초동 1317-11,4.1,23,33,37.4985508,127.0261996,1426.4544717305496,52.31
철든놈 제2공장,"육류,고기",역삼동 649,3.2,52,90,37.4996032,127.02958899999999,1656.4068109574093,52.06
화로사랑 서초삼성타운점,갈비,서초2동 1327,5.0,14,1,37.4955719,127.02707520000001,1156.7542018361114,51.97
하나우동,"돈까스,우동",서초동 1327-35,3.3,46,80,37.4944838,127.02821340000001,1110.0803630966273,51.96
타르타르 강남역점,디저트카페,서초동 1317-1,4.2,19,401,37.4988446,127.0255489,1438.9638289448412,51.85
카페끌라시코,커피전문점,서초동 1337-14,4.6,17,3,37.49219470000001,127.0290425,973.5739405411994,51.74
량원,커피전문점,서초동 1330-6,5.0,14,0,37.49303010000001,127.02839159999999,996.2611301065933,51.56
짬뽕지존 역삼직영점,중화요리,역삼동 823-38,3.9,24,165,37.4980783,127.0327402,1671.3593470456449,51.44
삼보부대고기,"찌개,전골",서초1동 1443-27,4.1,22,16,37.4853679,127.0193862,168.7671540541004,51.19
바른치킨 남부터미널점,치킨,서초동 1458-6,4.2,20,28,37.4842058,127.01367890000002,666.8678195600936,51.15
참치21,참치회,역삼동 826-40,4.3,19,16,37.4956236,127.0299605,1304.8161930939991,51.14
스시려프리미엄,"초밥,롤",서초동 1337-2,4.3,18,73,37.49193289999999,127.02886720000001,942.9659861000217,51.1
허수아비돈까스 본점,"돈까스,우동",서초3동 1451-52,3.5,35,50,37.482026399999995,127.01273400000001,858.3097648557092,50.94
요요마의키친,이탈리안,서초동 1451-38,3.4,36,274,37.4824073,127.0126013,844.3274505336328,50.91
장서는날 본점,한식,역삼동 827-68,2.8,81,110,37.495670600000004,127.03218319999999,1439.9167278026425,50.85
참배나무골오리집 교대점,오리,서초동 1713-4,4.5,17,4,37.494149799999995,127.0123834,1121.4086730541699,50.77
롱브레드 강남역점,샌드위치,서초동 1317-26,3.6,32,24,37.4979652,127.02610659999999,1362.5445629102167,50.65
스시진수,"초밥,롤",서초동 1685-8,4.1,20,70,37.4954141,127.0164028,1060.2843079264644,50.5
아그레아블,카페,역삼동 832-21,3.6,30,83,37.4931661,127.0311277,1184.1567674936407,50.45
쿠오레에스프레소,커피전문점,서초동 1357-66,3.3,38,381,37.4878685,127.0319729,1009.4657505686522,50.4
국대떡볶이 서초남부점,떡볶이,서초동 1443-1,3.4,40,8,37.4851511,127.01856140000001,238.36040178357442,50.3
장티크,"제과,베이커리",서초동 1641-13,4.0,22,27,37.4930744,127.02088,731.513916097758,50.27
백화네부엌,퓨전한식,양재동 7-2,4.0,21,92,37.4840959,127.03993770000001,1721.537776262841,50.25
라뜰리에,양식,역삼동 831-23,3.7,27,74,37.4943377,127.02984369999999,1189.9663550966384,50.19
수수커피,커피전문점,역삼동 825-24,3.2,44,126,37.4968317,127.0298284,1405.0695310810845,50.17
한도니 강남역점,"육류,고기",역삼동 831-48,3.8,25,50,37.49426649999999,127.0307188,1238.2725265750487,50.11
강가 강남점,인도음식,서초동 1320-10,3.3,42,23,37.4966085,127.0269023,1251.7719241952968,50.07
삼호복집 서초점,복어,서초2동 1338-10,3.7,28,20,37.4911148,127.0298594,960.1638138938928,49.97
설눈,냉면,서초동 1551-9,4.0,20,117,37.4911967,127.0097558,1095.0266487895792,49.63
그릭슈바인 SPC스퀘어점,양식,역삼동 831-23,3.6,29,41,37.4943377,127.02984369999999,1189.9663550966384,49.57
하루,일본식주점,역삼동 649-8,3.5,30,138,37.4994182,127.02989450000001,1651.4634634165145,49.42
에이와이라운지,칵테일바,역삼동 819-9,3.8,22,347,37.49900770000001,127.0285121,1553.8573174009455,49.34
할리스커피 강남역점,커피전문점,역삼동 820-11,3.5,31,56,37.498733400000006,127.02780770000001,1499.446878537096,49.34
떡도리탕 강남본점,닭요리,역삼동 817-14,3.2,39,259,37.5001305,127.02775109999999,1639.7899837912412,49.08
타지 서초점,인도음식,서초동 1444-21,3.7,26,22,37.4840408,127.0191808,302.915027628639,48.95
노랑저고리 강남점,한정식,서초동 1316-29,3.2,41,67,37.4982696,127.0252148,1369.1627230494332,48.92
꽃보다라면,분식,서초동 1337-14,4.6,14,10,37.49219470000001,127.0290425,973.5739405411994,48.85
두껍삼 강남직영점,"육류,고기",서초동 1330-16,3.5,28,224,37.49377020000001,127.0284397,1060.4990843653186,48.76
우면산버드나무집,"육류,고기",서초동 1425-13,3.4,35,8,37.4828641,127.0195241,416.3801743062195,48.53
베트남이랑,베트남음식,서초동 1317-6,3.5,27,336,37.4988873,127.0260392,1456.9970310837075,48.5
국미당,분식,도곡동 955-12,3.3,35,84,37.4861119,127.0362178,1373.1205765308528,48.46
아티제 강남역점,"제과,베이커리",역삼동 825-9,4.2,17,23,37.49661629999999,127.0286189,1326.1071640380244,48.37
라그릴리아 양재점,이탈리안,양재동 11-149,3.1,44,64,37.48444600000001,127.036679,1431.4602733701072,48.3
라공방 강남1호 본점,중화요리,역삼동 825-20,2.7,70,369,37.497717200000004,127.02914740000001,1454.8638585586655,48.3
햇쌀마루,디저트카페,서초동 1364,3.5,30,19,37.485805600000006,127.02961709999998,793.7928052122026,48.28
스타벅스 서초파라곤점,커피전문점,서초동 1327-29,4.1,19,5,37.4949034,127.0274129,1108.244682811627,48.23
스타벅스 강남비젼타워점,커피전문점,역삼동 826-48,3.8,23,16,37.4963201,127.02962920000002,1348.5595595084117,48.23
장위동유성집 강남점,"육류,고기",역삼동 831-3,4.4,14,115,37.4946558,127.0300658,1229.2539808097156,48.17
신정 역삼동점,오리,역삼동 828-2,3.0,52,20,37.49704000000001,127.0323759,1562.687597480287,48.11
매드포갈릭 강남삼성타운점,패밀리레스토랑,서초동 1320-10,3.2,38,67,37.4966085,127.0269023,1251.7719241952968,47.97
현대옥 서울강남대로점,국밥,역삼동 831-43,3.3,35,31,37.493687200000004,127.0314986,1246.1953708401545,47.89
더진미평냉,냉면,서초동 1623-3,4.5,14,11,37.487125799999994,127.01558090000002,453.8080966065731,47.87
장수족발감자탕 본점,"족발,보쌈",서초동 1330-11,4.4,15,7,37.4929498,127.02892759999999,1022.9252389726712,47.78
선궁,중화요리,서초동 1451-34,3.9,20,36,37.4826414,127.01279939999999,815.6729053710633,47.78
초선과여포 본점,중화요리,서초동 1330-16,3.7,22,159,37.49377020000001,127.0284397,1060.4990843653186,47.68
피제리아호키포키,피자,서초동 1485-12,4.2,16,32,37.483101899999994,127.01010690000001,1005.0579744358032,47.56
탄탄면공방 강남점,퓨전요리,역삼동 826-36,3.6,25,47,37.4957812,127.0305058,1348.9476392441102,47.56
킵유어포크,푸드코트,역삼동 825-24,4.0,18,54,37.4968317,127.0298284,1405.0695310810845,47.53
순남시래기 양재점,한정식,서초동 1363-25,4.0,18,48,37.485600700000006,127.0316652,975.8762608640704,47.47
천지궁 서초점,중화요리,서초동 1589-8,3.5,28,23,37.4851745,127.0131415,679.7714680817977,47.44
교대갈매기,"육류,고기",서초동 1569-15,4.5,13,48,37.49129990000001,127.0131604,850.4614834463274,47.39
일품각,양꼬치,역삼동 818-4,3.4,30,40,37.499829,127.0284551,1633.9938435650042,47.37
대나무골,한정식,서초동 1709-4,3.2,38,23,37.4930539,127.00870559999998,1282.3501110578395,47.36
캔프치킨,치킨,서초동 1578-1,4.2,16,20,37.4887966,127.01400190000001,640.8914537522703,47.29
쿵푸훠궈,샤브샤브,서초동 1360-48,4.7,12,14,37.48608249999999,127.0314125,949.5872194775226,47.23
하오차이,중화요리,서초동 1459-8,3.4,29,66,37.4840042,127.01262209999999,761.7492939049791,47.21
강남진해장,"찌개,전골",역삼동 819-4,3.3,31,139,37.499455299999994,127.02924709999999,1627.7057155050088,47.19
예촌,한정식,서초동 1364-5,3.6,26,8,37.4851648,127.02993290000002,831.2437675559752,47.13
소울버킷,햄버거,서초동 1578-4,4.6,12,49,37.4884565,127.01427659999999,604.1024671168883,46.97
뽕족 강남점,"족발,보쌈",역삼동 826-7,4.1,16,73,37.4960239,127.0294442,1312.3260481314371,46.95
서초장어타운,장어,서초동 1571-30,4.3,15,10,37.4919195,127.0123664,948.2905860225267,46.91
돈크레이지,갈비,서초동 1327-29,5.0,11,0,37.4949034,127.0274129,1108.244682811627,46.85
아티제 삼성타운점,"제과,베이커리",서초동 1320-10,3.5,27,14,37.4966085,127.0269023,1251.7719241952968,46.67
일일향 6호점,중화요리,서초동 1338-21,3.3,30,109,37.4904776,127.0303912,965.6802166178231,46.62
오프레,양식,서초동 1451-86,3.8,19,134,37.481792799999994,127.0133601,830.0327223919099,46.61
그림나베 남부터미널점,일식,서초동 1603-1,3.7,21,81,37.4857289,127.0160956,411.97139682172684,46.61
타잔갈비,갈비,역삼동 824-25,5.0,10,14,37.497514,127.0310602,1530.3251165237484,46.58
하남돼지집 교대점,삼겹살,서초동 1567-8,3.8,20,28,37.4901348,127.0134732,752.2961730369137,46.46
매드포갈릭 예술의전당점,패밀리레스토랑,서초동 1451-34,3.5,25,57,37.4826414,127.01279939999999,815.6729053710633,46.41
오향절면 본가,국수,도곡동 954-19,3.2,33,86,37.48578699999999,127.0357041,1329.4795418374692,46.35
아디스아바바,카페,서초동 1675-9,3.8,20,22,37.493885299999995,127.0175153,867.1080386966403,46.33
항방양육관 교대2호점,양꼬치,서초동 1577-5,3.6,23,35,37.489028399999995,127.01391399999999,658.602510018881,46.22
우리집김밥 서초점,분식,서초동 1330-11,5.0,10,7,37.4929498,127.02892759999999,1022.9252389726712,46.21
홍콩반점0410 교대역점,중화요리,서초동 1659-17,3.6,24,10,37.4927691,127.0161311,803.8194683780548,46.12
명불허전 원조골뱅이 교대본점,실내포장마차,서초동 1577-2,4.7,11,31,37.48982700000001,127.0138357,707.0258107186372,46.08
소문난왕족발,"족발,보쌈",양재동 8-71,4.2,15,15,37.4835214,127.03820719999999,1582.9959047275765,46.08
양인환대,"스테이크,립",도곡동 954-16,3.9,17,114,37.48552189999999,127.03535359999998,1300.7395142879125,45.97
국대떡볶이 서초점,떡볶이,서초동 1330-11,2.9,50,11,37.4929498,127.02892759999999,1022.9252389726712,45.79
사보텐 아워홈빌딩점,"돈까스,우동",역삼동 830-25,3.8,20,8,37.4937721,127.0318538,1276.3569416128717,45.78
본죽&비빔밥cafe 양재은광여고점,퓨전한식,도곡동 959-20,4.6,12,5,37.4856105,127.0370429,1448.6206101682503,45.72
진해동복집,복어,서초동 1696-2,5.0,10,2,37.4956081,127.01512920000002,1124.5166338114177,45.64
청키면가 강남역점,중식,서초동 1327,3.9,17,55,37.4955719,127.02707520000001,1156.7542018361114,45.54
아리노마마,일본식주점,도곡동 957-11,3.6,22,30,37.4851386,127.03585829999999,1349.2322694943334,45.5
두껍삼 역삼직영점,삼겹살,역삼동 823-12,3.4,24,183,37.4978413,127.03207379999999,1613.8262738197586,45.29
거부,"육류,고기",양재동 1-14,3.4,27,11,37.4846283,127.03848470000001,1586.1646530879138,45.25
뱅스시,"초밥,롤",서초동 1458-6,4.4,12,71,37.4842058,127.01367890000002,666.8678195600936,45.24
바다와논두렁,회,도곡동 965,4.0,17,4,37.485843300000006,127.03896780000001,1616.7332148645373,45.23
몬틸나잇,커피전문점,서초동 1665-28,4.1,14,132,37.491500200000004,127.01556529999999,715.3137515226928,45.16
스타마라탕,중화요리,서초동 1576-9,4.6,11,29,37.4901956,127.01395749999999,720.4692879505587,45.1
루스티크,"제과,베이커리",서초동 1523-7,4.1,15,15,37.486863799999995,127.0082831,1093.0693310639858,45.02
쓰리오브컵스,커피전문점,서초동 1330-3,4.7,11,4,37.493633100000004,127.02809209999998,1029.1221366477637,44.99
이올로화덕피자,피자,서초동 1362,3.9,17,20,37.4861825,127.03261880000001,1055.4807717376464,44.97
한율막국수,국수,역삼동 826-37,4.9,10,3,37.495332299999994,127.03037250000001,1303.3870354971775,44.9
맛찬들왕소금구이 서울도곡점,"육류,고기",도곡동 945-4,4.2,14,13,37.488904299999994,127.0333527,1151.1592681671075,44.86
고봉민김밥인 강남아르누보씨티점,분식,서초동 1330-4,4.2,15,1,37.4933757,127.02812479999999,1009.1022761944713,44.85
이자카야열,일본식주점,서초동 1329-6,4.2,13,99,37.4936751,127.0290335,1087.3390558847077,44.8
무공돈까스 역삼점,"돈까스,우동",역삼동 827-49,4.3,12,165,37.4970284,127.03173259999998,1524.758625364908,44.76
스노우폭스 강남센트럴점,도시락,역삼동 825-20,3.5,22,65,37.497717200000004,127.02914740000001,1454.8638585586655,44.74
명동곰돌이,국수,서초동 1696-5,3.5,23,18,37.495608399999995,127.01538810000001,1114.8194599125802,44.62
던킨도너츠 강남본점,도넛,서초동 1328-1,3.8,17,76,37.49597869999999,127.0279961,1236.9057355467744,44.62
불이아 교대점,중식,서초동 1671-1,5.0,9,11,37.493456099999996,127.01467,937.1253749124432,44.39
제주은희네해장국 예술의전당점,해장국,서초동 1585-14,4.4,12,14,37.4846416,127.0121354,780.2262279560142,44.32
